,SPX,VIX,ST,MT,SPXC,VIXC,STC,MTC,VIXRA52,STRA52,MTRA52,VIXRP52,STRP52,MTRP52,VS030,VIXRA26,STRA26,MTRA26
2017-10-27,2581.07,9.8,57.53,11706.5,0.002275543,-0.017051153,0.012317438,-0.003255926,-0.056818275,-0.123423534,-0.22961751,-0.060976386,-0.125611645,-0.182603114,0.83929773,-0.037939756,-0.088876105,-0.170118729
2017-11-03,2587.84,9.14,56.84,11812.48,0.002622943,-0.067346939,-0.011993742,0.00905309,-0.050952693,-0.11127133,-0.19838759,-0.044411875,-0.095945582,-0.129226022,0.783252739,-0.037803928,-0.089420049,-0.165669514
2017-11-10,2582.3,11.29,58.27,12173.51,-0.002140782,0.235229759,0.025158339,0.030563438,-0.049412865,-0.111652271,-0.196323366,-0.044694932,-0.097162825,-0.130363974,0.918152774,-0.036154339,-0.088745919,-0.162404122
2017-11-17,2578.85,11.43,58.58,12305.27,-0.001336018,0.012400354,0.005320062,0.010823501,-0.048995053,-0.110920819,-0.1967709,-0.045442741,-0.098061299,-0.135381591,0.913204532,-0.03461726,-0.086144077,-0.162422618
2017-11-24,2602.42,9.67,53.22,11704.55,0.009139733,-0.153980752,-0.091498805,-0.048818108,-0.047779054,-0.108388511,-0.190712431,-0.044011168,-0.095761017,-0.131721945,0.831827957,-0.034626627,-0.085645891,-0.159925007
2017-12-01,2642.22,11.43,55.18,11955.73,0.015293458,0.182006205,0.03682826,0.021460031,-0.040306159,-0.094179015,-0.164868539,-0.018677863,-0.05569034,-0.090306007,0.919919517,-0.028920149,-0.076631959,-0.140808633
2017-12-08,2651.5,9.58,51.04,11505.81,0.003512198,-0.161854768,-0.075027184,-0.037632165,-0.039104586,-0.092748833,-0.162011656,-0.016160135,-0.052955523,-0.08585516,0.811373261,-0.027822077,-0.074610148,-0.138328482
2017-12-15,2675.81,9.42,47.32,11158.83,0.009168395,-0.016701461,-0.072884013,-0.030156938,-0.039449555,-0.093490777,-0.16320038,-0.015984087,-0.053137437,-0.083479529,0.832970156,-0.028203404,-0.075720494,-0.142135408
2017-12-22,2683.34,9.9,47.17,10816.3,0.002814101,0.050955414,-0.003169907,-0.03069587,-0.037993752,-0.090405739,-0.156112155,-0.017197637,-0.054882241,-0.081149823,0.858789268,-0.026947018,-0.073067757,-0.140131936
2017-12-29,2673.61,11.04,47.43,10754.33,-0.003626078,0.115151515,0.005511978,-0.005729316,-0.03696872,-0.088854497,-0.150177538,-0.013121432,-0.04729728,-0.068118125,0.936443502,-0.02781208,-0.074496161,-0.142417086
2018-01-05,2743.15,9.22,43.94,10331.4,0.026009777,-0.164855072,-0.073582121,-0.039326485,-0.040093484,-0.094450122,-0.16104405,-0.020511514,-0.056346047,-0.083912575,0.829296499,-0.031179402,-0.079946541,-0.159067695
2018-01-12,2786.24,10.16,43.96,10096.1,0.015708219,0.101952278,0.000455166,-0.022775229,-0.038331379,-0.093034179,-0.164849273,-0.014841409,-0.048588806,-0.084442084,0.894309965,-0.029206852,-0.078187023,-0.163924081
2018-01-19,2810.3,11.27,45.11,10303.58,0.008635293,0.109251969,0.026160146,0.02055051,-0.037122225,-0.090774682,-0.157083136,-0.013211748,-0.044241603,-0.076362606,0.94981612,-0.027888967,-0.074758172,-0.158079069
2018-01-26,2872.87,11.08,46.75,10548.43,0.022264527,-0.016858917,0.036355575,0.023763585,-0.037543925,-0.083729939,-0.139524672,-0.010464576,-0.021313847,-0.043037593,0.89123815,-0.028993384,-0.064699382,-0.131858048
2018-02-02,2762.13,17.31,56.28,11130.55,-0.038546819,0.562274368,0.203850267,0.055185464,-0.047326389,-0.106787461,-0.185237403,-0.010449606,-0.02135108,-0.043328818,1.126246079,-0.049104456,-0.119232278,-0.219102528
2018-02-09,2619.55,29.06,82.46,12705.75,-0.051619583,0.678798382,0.465174129,0.14152041,-0.056956617,-0.110709355,-0.240551852,-0.013190931,-0.023748085,-0.035604649,1.272568033,-0.065481156,-0.119054119,-0.312241853
2018-02-16,2732.22,19.46,71.4,12398.36,0.043011204,-0.330350998,-0.134125637,-0.024192983,-0.060959954,-0.118450474,-0.26306243,-0.036056594,-0.066241505,-0.046416193,1.117244208,-0.073261563,-0.132258695,-0.337637473
2018-02-23,2747.3,16.49,67.95,12083.57,0.005519321,-0.152620761,-0.048319328,-0.025389648,-0.060172215,-0.118250028,-0.263477099,-0.034117157,-0.065804261,-0.047385376,0.981965121,-0.071209106,-0.130999948,-0.332722315
2018-03-02,2691.25,19.59,75.93,12879.76,-0.020401849,0.187992723,0.117439294,0.065890296,-0.061259764,-0.120839651,-0.269017999,-0.034117157,-0.065804261,-0.047385376,1.0458957,-0.073149895,-0.133557167,-0.337284469
2018-03-09,2786.57,14.64,65.6,12229.33,0.035418486,-0.252679939,-0.136046358,-0.050500165,-0.063645647,-0.126142108,-0.284018193,-0.042412962,-0.090958665,-0.092169888,0.911338373,-0.076077296,-0.139775085,-0.356198576
2018-03-16,2752.01,15.8,67,12363.04,-0.012402344,0.079234973,0.021341463,0.010933551,-0.063369566,-0.125626552,-0.284282705,-0.042412962,-0.090958665,-0.092169888,0.960277838,-0.077408539,-0.141587782,-0.360147108
2018-03-23,2588.26,24.87,83.26,13371.37,-0.059501964,0.574050633,0.242686567,0.081560037,-0.070221324,-0.139608703,-0.330422301,-0.042333241,-0.09120399,-0.101899433,1.227066079,-0.085262503,-0.159294103,-0.415111163
2018-03-30,2640.87,19.97,81.19,13494.11,0.020326397,-0.197024528,-0.024861878,0.009179314,-0.070425517,-0.140280705,-0.326816058,-0.043607596,-0.088065148,-0.081851368,1.019992703,-0.084542847,-0.160717703,-0.415560364
2018-04-06,2604.47,21.49,83.68,13785.72,-0.013783337,0.076114171,0.030668802,0.021610169,-0.070851971,-0.141766094,-0.328047035,-0.043607596,-0.088065148,-0.081851368,1.078931325,-0.0849178,-0.162927378,-0.423686153
2018-04-13,2656.3,17.41,76.49,13290.28,0.019900402,-0.189855747,-0.085922562,-0.035938638,-0.071149611,-0.142904887,-0.336593151,-0.044700669,-0.091685787,-0.098554195,0.961688696,-0.084522403,-0.16377832,-0.428530659
2018-04-20,2670.14,16.88,71.53,12669.32,0.005210255,-0.030442275,-0.064845078,-0.046722868,-0.072134483,-0.143568272,-0.329898645,-0.047133594,-0.094094931,-0.082168015,0.991150442,-0.084571943,-0.161787742,-0.41047463
2018-04-27,2669.91,15.41,69.56,12533.71,-8.61378E-05,-0.087085308,-0.027540892,-0.01070381,-0.071567786,-0.143352492,-0.329258005,-0.046862241,-0.093744125,-0.080651487,0.93107764,-0.084085165,-0.161104885,-0.408679451
2018-05-04,2663.42,14.77,67.74,12253.33,-0.002430794,-0.041531473,-0.026164462,-0.022370072,-0.071441436,-0.143402591,-0.32681421,-0.046862241,-0.093744125,-0.080651487,0.915563427,-0.085033325,-0.16002156,-0.406274411
